draw_date,draw_time,actual_pick3,actual_fireball,regime,struct_weight,top4,hits_in_top4,any_hit,hit_2plus
2018-09-13,MIDDAY,047,5,2,0.09,2345,2,1,1
2018-09-13,EVENING,548,7,1,0.05,3457,3,1,1
2018-09-14,MIDDAY,611,8,3,0.04,3457,0,0,0
2018-09-14,EVENING,511,5,1,0.05,3457,1,1,0
2018-09-15,MIDDAY,843,1,1,0.05,3457,2,1,1
2018-09-15,EVENING,329,3,1,0.05,3457,1,1,0
2018-09-16,MIDDAY,239,5,1,0.05,3457,2,1,1
2018-09-16,EVENING,004,2,3,0.04,3457,1,1,0
2018-09-17,MIDDAY,600,4,1,0.05,2345,1,1,0
2018-09-17,EVENING,269,6,2,0.09,2345,1,1,0
2018-09-18,MIDDAY,676,3,1,0.05,2345,1,1,0
2018-09-18,EVENING,236,6,1,0.05,2346,3,1,1
2018-09-19,MIDDAY,649,1,2,0.09,2346,2,1,1
2018-09-19,EVENING,638,8,1,0.05,2346,2,1,1
2018-09-20,MIDDAY,830,8,1,0.05,2346,1,1,0
2018-09-20,EVENING,843,4,2,0.09,2346,2,1,1
2018-09-21,MIDDAY,375,6,2,0.09,2346,2,1,1
2018-09-21,EVENING,286,7,1,0.05,2346,2,1,1
2018-09-22,MIDDAY,979,5,2,0.09,2346,0,0,0
2018-09-22,EVENING,369,5,1,0.05,2346,2,1,1
2018-09-23,MIDDAY,332,3,2,0.09,3456,1,1,0
2018-09-23,EVENING,466,7,1,0.05,3456,2,1,1
2018-09-24,MIDDAY,711,1,0,0.02,3467,1,1,0
2018-09-24,EVENING,218,9,1,0.05,3467,0,0,0
2018-09-25,MIDDAY,949,2,1,0.05,3467,1,1,0
2018-09-25,EVENING,458,6,2,0.09,2346,2,1,1
2018-09-26,MIDDAY,867,5,1,0.05,2346,1,1,0
2018-09-26,EVENING,873,5,3,0.04,2346,1,1,0
2018-09-27,MIDDAY,860,1,3,0.04,3567,1,1,0
2018-09-27,EVENING,525,1,1,0.05,3678,0,0,0
2018-09-28,MIDDAY,875,4,1,0.05,2367,1,1,0
2018-09-28,EVENING,618,2,1,0.05,5678,2,1,1
2018-09-29,MIDDAY,841,9,1,0.05,5678,1,1,0
2018-09-29,EVENING,722,4,2,0.09,4568,1,1,0
2018-09-30,MIDDAY,932,2,1,0.05,4678,0,0,0
2018-09-30,EVENING,389,9,1,0.05,3678,2,1,1
2018-10-01,MIDDAY,743,6,2,0.09,3678,3,1,1
2018-10-01,EVENING,617,4,1,0.05,3468,2,1,1
2018-10-02,MIDDAY,020,0,3,0.04,4678,0,0,0
2018-10-02,EVENING,380,3,0,0.02,2478,1,1,0
2018-10-03,MIDDAY,553,4,1,0.05,3478,2,1,1
2018-10-03,EVENING,830,8,1,0.05,3468,2,1,1
2018-10-04,MIDDAY,901,1,1,0.05,3478,0,0,0
2018-10-04,EVENING,938,1,1,0.05,3478,2,1,1
2018-10-05,MIDDAY,602,9,2,0.09,1348,0,0,0
2018-10-05,EVENING,486,8,1,0.05,3468,3,1,1
2018-10-06,MIDDAY,903,0,1,0.05,3468,1,1,0
2018-10-06,EVENING,243,8,0,0.02,3489,3,1,1
2018-10-07,MIDDAY,333,9,1,0.05,3489,2,1,1
2018-10-07,EVENING,101,5,1,0.05,3489,0,0,0
2018-10-08,MIDDAY,345,3,0,0.02,3489,2,1,1
2018-10-08,EVENING,438,5,1,0.05,3489,3,1,1
2018-10-09,MIDDAY,777,9,3,0.04,0348,0,0,0
2018-10-09,EVENING,454,3,0,0.02,3489,2,1,1
2018-10-10,MIDDAY,434,5,0,0.02,3489,2,1,1
2018-10-10,EVENING,676,2,3,0.04,0348,0,0,0
2018-10-11,MIDDAY,668,9,0,0.02,3489,2,1,1
2018-10-11,EVENING,255,8,1,0.05,3489,1,1,0
2018-10-12,MIDDAY,121,2,1,0.05,3489,0,0,0
2018-10-12,EVENING,571,6,1,0.05,3458,1,1,0
2018-10-13,MIDDAY,907,5,1,0.05,3458,1,1,0
2018-10-13,EVENING,701,6,2,0.09,3458,0,0,0
2018-10-14,MIDDAY,822,7,2,0.09,3568,1,1,0
2018-10-14,EVENING,848,1,1,0.05,3578,1,1,0
2018-10-15,MIDDAY,180,9,1,0.05,3458,1,1,0
2018-10-15,EVENING,338,5,2,0.09,3589,3,1,1
2018-10-16,MIDDAY,959,9,1,0.05,3589,2,1,1
2018-10-16,EVENING,654,8,1,0.05,3589,2,1,1
2018-10-17,MIDDAY,460,1,1,0.05,3589,0,0,0
2018-10-17,EVENING,026,1,2,0.09,4568,1,1,0
2018-10-18,MIDDAY,965,2,3,0.04,1458,1,1,0
2018-10-18,EVENING,877,6,2,0.09,1568,2,1,1
2018-10-19,MIDDAY,734,1,1,0.05,1568,1,1,0
2018-10-19,EVENING,620,0,1,0.05,1568,1,1,0
2018-10-20,MIDDAY,215,5,0,0.02,1568,2,1,1
2018-10-20,EVENING,770,2,1,0.05,1568,0,0,0
2018-10-21,MIDDAY,455,6,1,0.05,1568,2,1,1
2018-10-21,EVENING,741,2,0,0.02,1568,1,1,0
2018-10-22,MIDDAY,447,0,1,0.05,1256,0,0,0
2018-10-22,EVENING,094,7,2,0.09,1246,1,1,0
2018-10-23,MIDDAY,379,4,3,0.04,2467,2,1,1
2018-10-23,EVENING,805,1,3,0.04,1467,1,1,0
2018-10-24,MIDDAY,027,3,0,0.02,0147,2,1,1
2018-10-24,EVENING,985,4,1,0.05,0247,1,1,0
2018-10-25,MIDDAY,459,9,0,0.02,0457,2,1,1
2018-10-25,EVENING,400,9,3,0.04,0457,2,1,1
2018-10-26,MIDDAY,407,2,2,0.09,0457,3,1,1
2018-10-26,EVENING,778,8,2,0.09,0457,1,1,0
2018-10-27,MIDDAY,096,4,1,0.05,0457,2,1,1
2018-10-27,EVENING,980,9,0,0.02,0479,2,1,1
2018-10-28,MIDDAY,457,5,2,0.09,0479,2,1,1
2018-10-28,EVENING,348,2,0,0.02,0479,1,1,0
2018-10-29,MIDDAY,988,0,1,0.05,0479,2,1,1
2018-10-29,EVENING,972,2,1,0.05,0479,2,1,1
2018-10-30,MIDDAY,429,1,1,0.05,0479,2,1,1
2018-10-30,EVENING,359,8,2,0.09,0479,1,1,0
2018-10-31,MIDDAY,486,8,1,0.05,0479,1,1,0
2018-10-31,EVENING,180,5,1,0.05,4789,1,1,0
2018-11-01,MIDDAY,294,4,1,0.05,0489,2,1,1
2018-11-01,EVENING,148,6,0,0.02,0489,2,1,1
2018-11-02,MIDDAY,327,2,1,0.05,0489,0,0,0
2018-11-02,EVENING,525,4,0,0.02,4789,1,1,0
2018-11-03,MIDDAY,960,6,1,0.05,2489,1,1,0
2018-11-03,EVENING,122,1,0,0.02,2489,1,1,0
2018-11-04,MIDDAY,264,7,0,0.02,2489,2,1,1
2018-11-04,EVENING,325,6,1,0.05,2489,1,1,0
2018-11-05,MIDDAY,058,6,2,0.09,2489,1,1,0
2018-11-05,EVENING,630,4,2,0.09,2489,1,1,0
2018-11-06,MIDDAY,985,3,2,0.09,0249,1,1,0
2018-11-06,EVENING,395,9,1,0.05,2489,1,1,0
2018-11-07,MIDDAY,897,4,3,0.04,0249,2,1,1
2018-11-07,EVENING,539,1,1,0.05,2489,1,1,0
2018-11-08,MIDDAY,577,8,1,0.05,4589,2,1,1
2018-11-08,EVENING,853,7,1,0.05,4589,2,1,1
2018-11-09,MIDDAY,111,7,3,0.04,4589,0,0,0
2018-11-09,EVENING,981,2,1,0.05,4589,2,1,1
2018-11-10,MIDDAY,428,2,1,0.05,4589,2,1,1
2018-11-10,EVENING,847,8,2,0.09,4589,2,1,1
2018-11-11,MIDDAY,645,4,2,0.09,4589,2,1,1
2018-11-11,EVENING,935,3,1,0.05,4589,2,1,1
2018-11-12,MIDDAY,305,5,1,0.05,4589,1,1,0
2018-11-12,EVENING,104,9,2,0.09,4589,2,1,1
2018-11-13,MIDDAY,608,0,1,0.05,4589,1,1,0
2018-11-13,EVENING,740,0,1,0.05,4589,1,1,0
2018-11-14,MIDDAY,010,6,1,0.05,4589,0,0,0
2018-11-14,EVENING,613,4,1,0.05,0458,1,1,0
2018-11-15,MIDDAY,849,4,2,0.09,0458,2,1,1
2018-11-15,EVENING,472,6,1,0.05,4589,1,1,0
2018-11-16,MIDDAY,598,0,1,0.05,4589,3,1,1
2018-11-16,EVENING,624,8,0,0.02,4589,2,1,1
2018-11-17,MIDDAY,680,6,1,0.05,4589,1,1,0
2018-11-17,EVENING,861,8,2,0.09,0489,1,1,0
2018-11-18,MIDDAY,494,1,2,0.09,4689,2,1,1
2018-11-18,EVENING,774,9,1,0.05,4689,2,1,1
2018-11-19,MIDDAY,323,8,2,0.09,4689,1,1,0
2018-11-19,EVENING,712,6,0,0.02,4689,1,1,0
2018-11-20,MIDDAY,389,6,1,0.05,4689,3,1,1
2018-11-20,EVENING,884,6,1,0.05,4689,3,1,1
2018-11-21,MIDDAY,729,3,2,0.09,4689,1,1,0
2018-11-21,EVENING,676,4,0,0.02,4689,2,1,1
2018-11-22,MIDDAY,591,4,1,0.05,4689,2,1,1
2018-11-22,EVENING,490,4,1,0.05,4689,2,1,1
2018-11-23,MIDDAY,530,1,2,0.09,4689,0,0,0
2018-11-23,EVENING,785,4,1,0.05,4689,2,1,1
2018-11-24,MIDDAY,133,1,1,0.05,4689,0,0,0
2018-11-24,EVENING,160,5,0,0.02,4689,1,1,0
2018-11-25,MIDDAY,652,1,1,0.05,1468,2,1,1
2018-11-25,EVENING,726,2,3,0.04,1468,1,1,0
2018-11-26,MIDDAY,829,8,2,0.09,1468,1,1,0
2018-11-26,EVENING,939,3,1,0.05,1468,0,0,0
2018-11-27,MIDDAY,436,2,1,0.05,4689,2,1,1
2018-11-27,EVENING,689,5,1,0.05,4689,3,1,1
2018-11-28,MIDDAY,485,5,1,0.05,4689,2,1,1
2018-11-28,EVENING,144,7,2,0.09,4689,1,1,0
2018-11-29,MIDDAY,280,0,1,0.05,4689,1,1,0
2018-11-29,EVENING,718,9,0,0.02,4689,2,1,1
2018-11-30,MIDDAY,732,0,1,0.05,4689,0,0,0
2018-11-30,EVENING,072,5,1,0.05,4689,0,0,0
2018-12-01,MIDDAY,729,4,3,0.04,2789,3,1,1
2018-12-01,EVENING,420,6,2,0.09,2478,2,1,1
2018-12-02,MIDDAY,332,6,2,0.09,2467,2,1,1
2018-12-02,EVENING,963,5,2,0.09,2467,1,1,0
2018-12-03,MIDDAY,136,3,2,0.09,2467,1,1,0
2018-12-03,EVENING,824,4,2,0.09,2467,2,1,1
2018-12-04,MIDDAY,136,7,0,0.02,2469,1,1,0
2018-12-04,EVENING,121,4,0,0.02,2346,2,1,1
2018-12-05,MIDDAY,466,0,1,0.05,2346,2,1,1
2018-12-05,EVENING,703,8,1,0.05,2346,1,1,0
2018-12-06,MIDDAY,252,1,1,0.05,2346,1,1,0
2018-12-06,EVENING,761,8,0,0.02,1246,2,1,1
2018-12-07,MIDDAY,254,5,1,0.05,1246,2,1,1
2018-12-07,EVENING,161,1,0,0.02,1246,2,1,1
2018-12-08,MIDDAY,355,3,0,0.02,1246,0,0,0
2018-12-08,EVENING,111,5,0,0.02,1246,1,1,0
2018-12-09,MIDDAY,642,8,1,0.05,1246,3,1,1
2018-12-09,EVENING,474,9,0,0.02,1246,1,1,0
2018-12-10,MIDDAY,093,5,1,0.05,1246,0,0,0
2018-12-10,EVENING,822,3,1,0.05,1246,1,1,0
2018-12-11,MIDDAY,504,1,1,0.05,1246,2,1,1
2018-12-11,EVENING,116,2,0,0.02,1246,3,1,1
2018-12-12,MIDDAY,420,8,1,0.05,1246,2,1,1
2018-12-12,EVENING,649,3,1,0.05,1246,2,1,1
2018-12-13,MIDDAY,255,5,1,0.05,2346,1,1,0
2018-12-13,EVENING,974,3,0,0.02,2346,2,1,1
2018-12-14,MIDDAY,611,4,0,0.02,2346,2,1,1
2018-12-14,EVENING,779,5,1,0.05,2346,0,0,0
2018-12-15,MIDDAY,523,4,0,0.02,1246,2,1,1
2018-12-15,EVENING,925,1,1,0.05,1245,3,1,1
2018-12-16,MIDDAY,521,1,2,0.09,1245,3,1,1
2018-12-16,EVENING,539,1,3,0.04,1245,2,1,1
2018-12-17,MIDDAY,403,6,2,0.09,1245,1,1,0
2018-12-17,EVENING,909,7,1,0.05,1245,0,0,0
2018-12-18,MIDDAY,460,3,1,0.05,1245,1,1,0
2018-12-18,EVENING,442,2,1,0.05,1245,2,1,1
2018-12-19,MIDDAY,585,6,1,0.05,2345,1,1,0
2018-12-19,EVENING,723,2,0,0.02,2345,2,1,1
2018-12-20,MIDDAY,754,4,0,0.02,2345,2,1,1
2018-12-20,EVENING,875,5,1,0.05,2345,1,1,0
2018-12-21,MIDDAY,038,5,2,0.09,2345,2,1,1
2018-12-21,EVENING,335,4,2,0.09,2345,3,1,1
2018-12-22,MIDDAY,664,5,2,0.09,2345,2,1,1
2018-12-22,EVENING,714,0,2,0.09,2345,1,1,0
2018-12-23,MIDDAY,043,4,1,0.05,2345,2,1,1
2018-12-23,EVENING,987,8,2,0.09,2345,0,0,0
2018-12-24,MIDDAY,712,0,0,0.02,3457,1,1,0
2018-12-24,EVENING,280,5,1,0.05,3457,1,1,0
2018-12-25,MIDDAY,494,4,2,0.09,3457,1,1,0
2018-12-25,EVENING,478,5,0,0.02,3457,3,1,1
2018-12-26,MIDDAY,716,8,1,0.05,3457,1,1,0
2018-12-26,EVENING,137,4,2,0.09,3457,3,1,1
2018-12-27,MIDDAY,936,0,2,0.09,3457,1,1,0
2018-12-27,EVENING,986,9,1,0.05,3457,0,0,0
2018-12-28,MIDDAY,525,8,2,0.09,3457,1,1,0
2018-12-28,EVENING,602,8,1,0.05,4578,1,1,0
2018-12-29,MIDDAY,900,7,2,0.09,4578,1,1,0
2018-12-29,EVENING,605,2,1,0.05,0478,1,1,0
2018-12-30,MIDDAY,483,6,1,0.05,0457,1,1,0
2018-12-30,EVENING,405,2,1,0.05,4568,2,1,1
2018-12-31,MIDDAY,059,7,1,0.05,0458,2,1,1
2018-12-31,EVENING,320,8,2,0.09,0458,2,1,1
2019-01-01,MIDDAY,119,7,1,0.05,0458,0,0,0
2019-01-01,EVENING,931,4,0,0.02,0458,1,1,0
2019-01-02,MIDDAY,431,0,2,0.09,0458,2,1,1
2019-01-02,EVENING,831,3,3,0.04,0345,1,1,0
2019-01-03,MIDDAY,710,9,2,0.09,0348,1,1,0
2019-01-03,EVENING,747,8,1,0.05,0347,2,1,1
2019-01-04,MIDDAY,830,9,1,0.05,0478,2,1,1
2019-01-04,EVENING,065,3,1,0.05,0348,2,1,1
2019-01-05,MIDDAY,692,1,2,0.09,0378,0,0,0
2019-01-05,EVENING,389,4,1,0.05,0389,3,1,1
2019-01-06,MIDDAY,226,3,1,0.05,0389,1,1,0
2019-01-06,EVENING,737,2,1,0.05,0349,1,1,0
2019-01-07,MIDDAY,426,2,2,0.09,0389,0,0,0
2019-01-07,EVENING,587,0,1,0.05,0349,1,1,0
2019-01-08,MIDDAY,559,2,0,0.02,0389,1,1,0
2019-01-08,EVENING,960,1,1,0.05,0239,2,1,1
2019-01-09,MIDDAY,817,3,1,0.05,0239,1,1,0
2019-01-09,EVENING,674,7,1,0.05,0239,0,0,0
2019-01-10,MIDDAY,156,5,1,0.05,0379,0,0,0
2019-01-10,EVENING,677,7,1,0.05,0367,2,1,1
2019-01-11,MIDDAY,932,9,1,0.05,0367,1,1,0
2019-01-11,EVENING,186,4,0,0.02,0367,1,1,0
2019-01-12,MIDDAY,854,6,0,0.02,0367,1,1,0
2019-01-12,EVENING,315,6,3,0.04,3678,2,1,1
2019-01-13,MIDDAY,846,8,2,0.09,1368,2,1,1
2019-01-13,EVENING,763,2,1,0.05,3468,2,1,1
2019-01-14,MIDDAY,148,8,1,0.05,3468,2,1,1
2019-01-14,EVENING,902,3,0,0.02,3468,1,1,0
2019-01-15,MIDDAY,513,4,0,0.02,3468,2,1,1
2019-01-15,EVENING,702,2,1,0.05,3468,0,0,0
2019-01-16,MIDDAY,080,3,0,0.02,3468,2,1,1
2019-01-16,EVENING,096,7,1,0.05,3468,1,1,0
2019-01-17,MIDDAY,356,2,1,0.05,0368,2,1,1
2019-01-17,EVENING,748,1,1,0.05,2368,1,1,0
2019-01-18,MIDDAY,697,4,0,0.02,3678,2,1,1
2019-01-18,EVENING,596,1,2,0.09,3467,1,1,0
2019-01-19,MIDDAY,819,7,2,0.09,3467,1,1,0
2019-01-19,EVENING,454,3,2,0.09,1679,0,0,0
2019-01-20,MIDDAY,181,6,0,0.02,1367,2,1,1
2019-01-20,EVENING,154,7,0,0.02,1368,1,1,0
2019-01-21,MIDDAY,761,8,1,0.05,1678,4,1,1
2019-01-21,EVENING,058,9,2,0.09,1678,1,1,0
2019-01-22,MIDDAY,783,5,1,0.05,1678,2,1,1
2019-01-22,EVENING,214,2,2,0.09,1678,1,1,0
2019-01-23,MIDDAY,395,7,0,0.02,1678,1,1,0
2019-01-23,EVENING,993,8,0,0.02,1368,2,1,1
2019-01-24,MIDDAY,501,8,2,0.09,1378,2,1,1
2019-01-24,EVENING,041,3,1,0.05,1358,2,1,1
2019-01-25,MIDDAY,196,0,2,0.09,1378,1,1,0
2019-01-25,EVENING,126,2,2,0.09,1378,1,1,0
2019-01-26,MIDDAY,479,4,2,0.09,1368,0,0,0
2019-01-26,EVENING,003,8,0,0.02,1389,2,1,1
2019-01-27,MIDDAY,171,5,0,0.02,1389,1,1,0
2019-01-27,EVENING,710,9,0,0.02,1378,2,1,1
2019-01-28,MIDDAY,460,1,2,0.09,1789,1,1,0
2019-01-28,EVENING,234,7,2,0.09,1678,1,1,0
2019-01-29,MIDDAY,958,3,1,0.05,1679,1,1,0
2019-01-29,EVENING,367,4,1,0.05,1367,3,1,1
2019-01-30,MIDDAY,287,3,1,0.05,1367,2,1,1
2019-01-30,EVENING,080,0,2,0.09,1378,1,1,0
2019-01-31,MIDDAY,974,8,1,0.05,1378,2,1,1
2019-01-31,EVENING,846,6,1,0.05,1378,1,1,0
2019-02-01,MIDDAY,326,6,2,0.09,1478,0,0,0
2019-02-01,EVENING,023,3,1,0.05,1378,1,1,0
2019-02-02,MIDDAY,879,0,2,0.09,1378,2,1,1
2019-02-02,EVENING,644,2,1,0.05,0378,0,0,0
2019-02-03,MIDDAY,690,7,0,0.02,3478,1,1,0
2019-02-03,EVENING,803,1,1,0.05,3678,2,1,1
2019-02-04,MIDDAY,859,8,1,0.05,0378,1,1,0
2019-02-04,EVENING,695,6,1,0.05,0378,0,0,0
2019-02-05,MIDDAY,177,1,2,0.09,3689,0,0,0
2019-02-05,EVENING,686,3,0,0.02,0678,2,1,1
2019-02-06,MIDDAY,244,2,0,0.02,3678,0,0,0
2019-02-06,EVENING,029,3,0,0.02,3678,1,1,0
2019-02-07,MIDDAY,691,7,1,0.05,3789,2,1,1
2019-02-07,EVENING,494,6,1,0.05,3789,1,1,0
2019-02-08,MIDDAY,377,4,2,0.09,6789,1,1,0
2019-02-08,EVENING,035,5,1,0.05,3679,1,1,0
2019-02-09,MIDDAY,110,4,1,0.05,3679,0,0,0
2019-02-09,EVENING,190,4,1,0.05,3467,1,1,0
2019-02-10,MIDDAY,859,3,3,0.04,3479,2,1,1
2019-02-10,EVENING,053,8,1,0.05,3489,2,1,1
2019-02-11,MIDDAY,060,3,3,0.04,0389,2,1,1
2019-02-11,EVENING,885,8,2,0.09,0389,1,1,0
2019-02-12,MIDDAY,854,6,0,0.02,0389,1,1,0
2019-02-12,EVENING,012,2,2,0.09,0389,1,1,0
2019-02-13,MIDDAY,677,4,0,0.02,0368,1,1,0
2019-02-13,EVENING,374,2,0,0.02,0368,1,1,0
2019-02-14,MIDDAY,234,1,2,0.09,0348,2,1,1
2019-02-14,EVENING,253,5,3,0.04,0348,1,1,0
2019-02-15,MIDDAY,511,0,2,0.09,0346,1,1,0
2019-02-15,EVENING,764,5,1,0.05,0345,2,1,1
2019-02-16,MIDDAY,789,9,1,0.05,0345,0,0,0
2019-02-16,EVENING,769,1,1,0.05,0345,0,0,0
2019-02-17,MIDDAY,888,7,2,0.09,3467,1,1,0
2019-02-17,EVENING,319,0,1,0.05,0347,2,1,1
2019-02-18,MIDDAY,816,0,0,0.02,0347,1,1,0
2019-02-18,EVENING,117,6,2,0.09,0134,1,1,0
2019-02-19,MIDDAY,590,8,2,0.09,0137,1,1,0
2019-02-19,EVENING,707,3,0,0.02,0167,2,1,1
2019-02-20,MIDDAY,954,4,1,0.05,0137,0,0,0
2019-02-20,EVENING,384,2,0,0.02,0378,2,1,1
2019-02-21,MIDDAY,683,9,1,0.05,0378,2,1,1
2019-02-21,EVENING,033,0,2,0.09,0389,2,1,1
2019-02-22,MIDDAY,371,2,1,0.05,0389,1,1,0
2019-02-22,EVENING,486,2,1,0.05,0378,1,1,0
2019-02-23,MIDDAY,540,3,1,0.05,0368,2,1,1
2019-02-23,EVENING,740,2,1,0.05,0348,2,1,1
2019-02-24,MIDDAY,051,8,2,0.09,0347,1,1,0
2019-02-24,EVENING,029,0,1,0.05,0348,1,1,0
2019-02-25,MIDDAY,951,7,1,0.05,0347,1,1,0
2019-02-25,EVENING,825,0,1,0.05,0347,1,1,0
2019-02-26,MIDDAY,387,2,1,0.05,0378,3,1,1
2019-02-26,EVENING,504,2,2,0.09,0378,1,1,0
2019-02-27,MIDDAY,086,6,1,0.05,0578,2,1,1
2019-02-27,EVENING,800,5,1,0.05,0578,3,1,1
2019-02-28,MIDDAY,682,8,2,0.09,0578,1,1,0
2019-02-28,EVENING,146,1,1,0.05,0258,0,0,0
2019-03-01,MIDDAY,624,9,1,0.05,0258,1,1,0
2019-03-01,EVENING,524,6,2,0.09,0248,2,1,1
2019-03-02,MIDDAY,336,0,3,0.04,0248,1,1,0
2019-03-02,EVENING,826,0,1,0.05,0268,4,1,1
2019-03-03,MIDDAY,079,6,2,0.09,0268,2,1,1
2019-03-03,EVENING,431,7,2,0.09,0268,0,0,0
2019-03-04,MIDDAY,911,0,1,0.05,0246,1,1,0
2019-03-04,EVENING,209,6,1,0.05,0246,3,1,1
2019-03-05,MIDDAY,391,1,2,0.09,0246,0,0,0
2019-03-05,EVENING,277,6,1,0.05,0236,2,1,1
2019-03-06,MIDDAY,725,7,0,0.02,0246,1,1,0
2019-03-06,EVENING,674,0,2,0.09,0267,3,1,1
2019-03-07,MIDDAY,089,3,1,0.05,0267,1,1,0
2019-03-07,EVENING,246,5,1,0.05,0267,2,1,1
2019-03-08,MIDDAY,189,2,0,0.02,0267,1,1,0
2019-03-08,EVENING,212,2,1,0.05,0269,1,1,0
2019-03-09,MIDDAY,313,4,2,0.09,0269,0,0,0
2019-03-09,EVENING,130,6,1,0.05,0126,3,1,1
2019-03-10,MIDDAY,157,6,2,0.09,0126,2,1,1
2019-03-10,EVENING,286,2,2,0.09,0126,2,1,1
2019-03-11,MIDDAY,645,6,1,0.05,0126,1,1,0
2019-03-11,EVENING,911,7,1,0.05,0126,1,1,0
2019-03-12,MIDDAY,368,1,0,0.02,0126,2,1,1
2019-03-12,EVENING,030,8,1,0.05,0126,1,1,0
2019-03-13,MIDDAY,481,2,2,0.09,0126,2,1,1
2019-03-13,EVENING,614,6,1,0.05,0126,2,1,1
2019-03-14,MIDDAY,654,1,2,0.09,0126,2,1,1
2019-03-14,EVENING,646,9,3,0.04,0126,1,1,0
2019-03-15,MIDDAY,821,3,2,0.09,1246,2,1,1
2019-03-15,EVENING,192,6,0,0.02,1246,3,1,1
2019-03-16,MIDDAY,624,0,2,0.09,1246,3,1,1
2019-03-16,EVENING,416,2,2,0.09,1246,4,1,1
2019-03-17,MIDDAY,406,0,3,0.04,1246,2,1,1
2019-03-17,EVENING,185,0,2,0.09,1246,1,1,0
2019-03-18,MIDDAY,701,1,1,0.05,1246,1,1,0
2019-03-18,EVENING,067,6,2,0.09,1246,1,1,0
2019-03-19,MIDDAY,077,1,2,0.09,0146,2,1,1
2019-03-19,EVENING,555,5,2,0.09,0126,0,0,0
2019-03-20,MIDDAY,024,5,0,0.02,0126,2,1,1
2019-03-20,EVENING,251,9,1,0.05,0126,2,1,1
2019-03-21,MIDDAY,830,7,2,0.09,0126,1,1,0
2019-03-21,EVENING,644,5,0,0.02,0126,1,1,0
2019-03-22,MIDDAY,428,7,0,0.02,0146,1,1,0
2019-03-22,EVENING,767,7,1,0.05,0146,1,1,0
2019-03-23,MIDDAY,176,1,1,0.05,0146,2,1,1
2019-03-23,EVENING,949,6,2,0.09,0146,2,1,1
2019-03-24,MIDDAY,743,8,1,0.05,0146,1,1,0
2019-03-24,EVENING,216,8,1,0.05,1467,2,1,1
2019-03-25,MIDDAY,698,2,1,0.05,1246,2,1,1
2019-03-25,EVENING,130,3,3,0.04,1246,1,1,0
2019-03-26,MIDDAY,362,4,0,0.02,1246,3,1,1
2019-03-26,EVENING,788,0,1,0.05,1246,0,0,0
2019-03-27,MIDDAY,851,4,0,0.02,1246,2,1,1
2019-03-27,EVENING,813,2,1,0.05,1246,2,1,1
2019-03-28,MIDDAY,119,9,2,0.09,1246,1,1,0
2019-03-28,EVENING,980,8,1,0.05,1468,1,1,0
2019-03-29,MIDDAY,862,6,1,0.05,0168,2,1,1
2019-03-29,EVENING,415,5,1,0.05,0168,1,1,0
2019-03-30,MIDDAY,514,2,0,0.02,1268,2,1,1
2019-03-30,EVENING,151,5,3,0.04,1248,1,1,0
2019-03-31,MIDDAY,360,3,2,0.09,1248,0,0,0
2019-03-31,EVENING,382,7,0,0.02,1468,1,1,0
2019-04-01,MIDDAY,065,3,1,0.05,1268,1,1,0
2019-04-01,EVENING,796,6,1,0.05,1268,1,1,0
2019-04-02,MIDDAY,526,4,1,0.05,1268,2,1,1
2019-04-02,EVENING,210,2,1,0.05,1268,2,1,1
2019-04-03,MIDDAY,619,9,1,0.05,1246,2,1,1
2019-04-03,EVENING,574,5,1,0.05,1268,0,0,0
2019-04-04,MIDDAY,921,0,0,0.02,1246,2,1,1
2019-04-04,EVENING,197,7,0,0.02,1246,1,1,0
2019-04-05,MIDDAY,454,0,2,0.09,1246,1,1,0
2019-04-05,EVENING,435,7,0,0.02,0126,0,0,0
2019-04-06,MIDDAY,959,5,2,0.09,1256,1,1,0
2019-04-06,EVENING,923,1,1,0.05,1245,2,1,1
2019-04-07,MIDDAY,640,3,1,0.05,1245,1,1,0
2019-04-07,EVENING,315,9,1,0.05,1245,2,1,1
2019-04-08,MIDDAY,425,8,1,0.05,1459,2,1,1
2019-04-08,EVENING,384,5,1,0.05,1245,2,1,1
2019-04-09,MIDDAY,040,4,3,0.04,1245,1,1,0
2019-04-09,EVENING,498,0,1,0.05,0145,2,1,1
2019-04-10,MIDDAY,096,0,2,0.09,0145,1,1,0
2019-04-10,EVENING,228,0,2,0.09,0145,1,1,0
2019-04-11,MIDDAY,852,2,1,0.05,0145,1,1,0
2019-04-11,EVENING,366,9,2,0.09,0245,0,0,0
2019-04-12,MIDDAY,928,0,0,0.02,0459,2,1,1
2019-04-12,EVENING,262,7,1,0.05,0259,1,1,0
2019-04-13,MIDDAY,839,5,1,0.05,0259,2,1,1
2019-04-13,EVENING,058,4,0,0.02,0259,2,1,1
2019-04-14,MIDDAY,481,7,2,0.09,0459,1,1,0
2019-04-14,EVENING,520,1,2,0.09,4589,1,1,0
2019-04-15,MIDDAY,716,0,1,0.05,0258,1,1,0
2019-04-15,EVENING,532,0,2,0.09,0458,2,1,1
2019-04-16,MIDDAY,776,5,1,0.05,0258,1,1,0
2019-04-16,EVENING,338,3,1,0.05,0258,1,1,0
2019-04-17,MIDDAY,393,7,0,0.02,0258,0,0,0
2019-04-17,EVENING,166,8,1,0.05,0358,1,1,0
2019-04-18,MIDDAY,780,0,0,0.02,0358,2,1,1
